DateTime,Temperature,Humidity,Label
2023-09-26 07:00:00,27.3,49.0,0
2023-09-26 08:00:00,16.3,60.6,1
2023-09-26 09:00:00,21.6,61.4,1
2023-09-26 10:00:00,16.5,10.8,0
2023-09-26 11:00:00,24.8,27.4,0
2023-09-26 12:00:00,24.0,14.5,0
2023-09-26 13:00:00,26.5,42.8,0
2023-09-26 14:00:00,22.2,24.3,0
2023-09-26 15:00:00,19.7,33.1,0
2023-09-26 16:00:00,23.1,70.8,1
2023-09-26 17:00:00,18.4,27.5,0
2023-09-26 18:00:00,24.0,52.0,0
2023-09-26 19:00:00,15.8,70.3,1
2023-09-26 20:00:00,22.6,19.0,0
2023-09-26 21:00:00,26.2,40.1,0
2023-09-26 22:00:00,27.5,36.6,0
2023-09-26 23:00:00,25.6,14.7,0
2023-09-27 00:00:00,25.1,38.4,0
2023-09-27 01:00:00,24.9,75.1,1
2023-09-27 02:00:00,16.8,28.8,0
2023-09-27 03:00:00,28.8,20.9,1
2023-09-27 04:00:00,25.6,67.0,1
2023-09-27 05:00:00,15.2,11.5,0
2023-09-27 06:00:00,18.0,15.2,0
2023-09-27 07:00:00,24.6,10.7,0
2023-09-27 08:00:00,18.3,26.1,0
2023-09-27 09:00:00,24.1,34.5,0
2023-09-27 10:00:00,15.1,41.2,0
2023-09-27 11:00:00,27.0,27.9,0
2023-09-27 12:00:00,23.8,67.8,1
2023-09-27 13:00:00,23.4,26.2,0
2023-09-27 14:00:00,18.2,73.7,1
2023-09-27 15:00:00,17.9,58.0,0
2023-09-27 16:00:00,19.7,47.6,0
2023-09-27 17:00:00,21.6,17.2,0
2023-09-27 18:00:00,19.0,34.8,0
2023-09-27 19:00:00,17.3,59.7,0
2023-09-27 20:00:00,25.7,54.3,0
2023-09-27 21:00:00,21.8,50.4,0
2023-09-27 22:00:00,25.6,43.1,0
2023-09-27 23:00:00,29.6,59.9,1
2023-09-28 00:00:00,17.7,75.9,1
2023-09-28 01:00:00,18.7,78.4,1
2023-09-28 02:00:00,21.6,50.5,0
2023-09-28 03:00:00,16.4,65.6,1
2023-09-28 04:00:00,15.8,43.3,0
2023-09-28 05:00:00,27.6,58.1,0
2023-09-28 06:00:00,25.3,18.8,0
2023-09-28 07:00:00,16.9,16.0,0
2023-09-28 08:00:00,23.6,57.3,0
2023-09-28 09:00:00,21.8,10.3,0
2023-09-28 10:00:00,27.7,23.0,0
2023-09-28 11:00:00,27.2,46.6,0
2023-09-28 12:00:00,29.2,27.5,1
2023-09-28 13:00:00,20.3,44.5,0
2023-09-28 14:00:00,25.8,79.4,1
2023-09-28 15:00:00,22.1,23.8,0
2023-09-28 16:00:00,15.7,14.0,0
2023-09-28 17:00:00,20.8,21.8,0
2023-09-28 18:00:00,19.2,66.3,1
2023-09-28 19:00:00,16.5,47.2,0
2023-09-28 20:00:00,29.8,41.5,1
2023-09-28 21:00:00,24.0,61.1,1
2023-09-28 22:00:00,16.2,40.7,0
2023-09-28 23:00:00,22.4,59.0,0
2023-09-29 00:00:00,20.0,36.1,0
2023-09-29 01:00:00,21.1,50.5,0
2023-09-29 02:00:00,19.6,75.2,1
2023-09-29 03:00:00,25.9,43.4,0
2023-09-29 04:00:00,26.4,14.7,0
2023-09-29 05:00:00,25.5,25.6,0
2023-09-29 06:00:00,19.1,43.9,0
2023-09-29 07:00:00,27.5,25.2,0
2023-09-29 08:00:00,18.6,42.3,0
2023-09-29 09:00:00,27.1,35.3,0
2023-09-29 10:00:00,28.2,18.4,1
2023-09-29 11:00:00,29.6,48.1,1
2023-09-29 12:00:00,19.0,15.2,0
2023-09-29 13:00:00,28.4,26.7,1
2023-09-29 14:00:00,29.8,64.8,1
2023-09-29 15:00:00,18.5,42.4,0
2023-09-29 16:00:00,25.2,72.2,1
2023-09-29 17:00:00,28.5,48.8,1
2023-09-29 18:00:00,26.9,30.1,0
2023-09-29 19:00:00,22.2,50.4,0
2023-09-29 20:00:00,23.0,47.4,0
2023-09-29 21:00:00,25.7,34.7,0
2023-09-29 22:00:00,16.7,51.3,0
2023-09-29 23:00:00,18.5,66.4,1
2023-09-30 00:00:00,26.0,63.3,1
2023-09-30 01:00:00,19.1,68.5,1
2023-09-30 02:00:00,15.7,62.4,1
2023-09-30 03:00:00,25.1,53.7,0
2023-09-30 04:00:00,21.0,28.0,0
2023-09-30 05:00:00,24.3,14.9,0
2023-09-30 06:00:00,18.3,42.4,0
2023-09-30 07:00:00,23.4,51.9,0
2023-09-30 08:00:00,26.8,69.4,1
2023-09-30 09:00:00,18.4,17.7,0
2023-09-30 10:00:00,20.7,79.5,1
2023-09-30 11:00:00,19.7,45.0,0
2023-09-30 12:00:00,18.8,69.8,1
2023-09-30 13:00:00,25.2,46.2,0
2023-09-30 14:00:00,16.4,78.7,1
2023-09-30 15:00:00,17.9,31.3,0
2023-09-30 16:00:00,20.7,61.3,1
2023-09-30 17:00:00,28.9,64.0,1
2023-09-30 18:00:00,17.8,32.5,0
2023-09-30 19:00:00,17.2,31.6,0
2023-09-30 20:00:00,28.9,45.3,1
2023-09-30 21:00:00,17.8,25.6,0
2023-09-30 22:00:00,18.5,49.1,0
2023-09-30 23:00:00,26.8,65.8,1
2023-10-01 00:00:00,17.1,59.4,0
2023-10-01 01:00:00,23.5,46.2,0
2023-10-01 02:00:00,16.5,49.8,0
2023-10-01 03:00:00,20.3,20.7,0
2023-10-01 04:00:00,22.0,77.3,1
2023-10-01 05:00:00,16.6,77.4,1
2023-10-01 06:00:00,18.1,19.8,0
2023-10-01 07:00:00,26.7,10.8,0
2023-10-01 08:00:00,18.1,53.1,0
2023-10-01 09:00:00,16.0,56.8,0
2023-10-01 10:00:00,28.8,53.3,1
2023-10-01 11:00:00,17.5,51.4,0
2023-10-01 12:00:00,28.5,45.6,1
2023-10-01 13:00:00,25.7,48.5,0
2023-10-01 14:00:00,25.4,78.5,1
2023-10-01 15:00:00,20.1,44.8,0
2023-10-01 16:00:00,23.1,68.4,1
2023-10-01 17:00:00,23.8,43.6,0
2023-10-01 18:00:00,28.5,14.1,1
2023-10-01 19:00:00,30.0,35.9,1
2023-10-01 20:00:00,25.2,30.7,0
2023-10-01 21:00:00,23.8,15.4,0
2023-10-01 22:00:00,17.7,32.5,0
2023-10-01 23:00:00,26.3,47.2,0
2023-10-02 00:00:00,16.5,52.4,0
2023-10-02 01:00:00,27.5,70.7,1
2023-10-02 02:00:00,18.8,25.7,0
2023-10-02 03:00:00,23.1,10.2,0
2023-10-02 04:00:00,18.6,75.2,1
2023-10-02 05:00:00,19.4,38.0,0
2023-10-02 06:00:00,20.5,45.7,0
2023-10-02 07:00:00,17.9,25.1,0
2023-10-02 08:00:00,28.7,57.6,1
2023-10-02 09:00:00,24.5,75.7,1
2023-10-02 10:00:00,28.0,69.0,1
2023-10-02 11:00:00,18.0,24.5,0
2023-10-02 12:00:00,22.1,45.6,0
2023-10-02 13:00:00,15.9,42.8,0
2023-10-02 14:00:00,26.0,14.6,0
2023-10-02 15:00:00,18.0,79.8,1
2023-10-02 16:00:00,23.3,36.9,0
2023-10-02 17:00:00,24.6,76.2,1
2023-10-02 18:00:00,21.4,30.4,0
2023-10-02 19:00:00,20.5,67.8,1
2023-10-02 20:00:00,23.0,27.7,0
2023-10-02 21:00:00,29.3,51.3,1
2023-10-02 22:00:00,24.9,27.7,0
2023-10-02 23:00:00,26.7,32.1,0
2023-10-03 00:00:00,24.0,49.5,0
2023-10-03 01:00:00,21.3,62.6,1
2023-10-03 02:00:00,26.7,57.8,0
2023-10-03 03:00:00,30.0,17.2,1
2023-10-03 04:00:00,16.0,12.1,0
2023-10-03 05:00:00,15.4,49.6,0
2023-10-03 06:00:00,16.9,41.4,0
2023-10-03 07:00:00,24.8,76.5,1
2023-10-03 08:00:00,17.9,79.9,1
2023-10-03 09:00:00,29.7,68.5,1
2023-10-03 10:00:00,22.5,50.5,0
2023-10-03 11:00:00,24.0,27.5,0
2023-10-03 12:00:00,24.4,29.3,0
2023-10-03 13:00:00,23.9,76.3,1
2023-10-03 14:00:00,24.4,41.3,0
2023-10-03 15:00:00,19.9,74.2,1
2023-10-03 16:00:00,24.6,33.8,0
2023-10-03 17:00:00,17.5,79.3,1
2023-10-03 18:00:00,28.6,26.6,1
2023-10-03 19:00:00,21.7,57.2,0
2023-10-03 20:00:00,16.4,44.4,0
2023-10-03 21:00:00,18.9,47.6,0
2023-10-03 22:00:00,24.4,47.5,0
2023-10-03 23:00:00,28.7,46.9,1
2023-10-04 00:00:00,17.2,77.8,1
2023-10-04 01:00:00,19.9,17.0,0
2023-10-04 02:00:00,18.2,77.5,1
2023-10-04 03:00:00,24.2,75.5,1
2023-10-04 04:00:00,21.5,58.5,0
2023-10-04 05:00:00,18.2,39.7,0
2023-10-04 06:00:00,22.3,75.0,1
2023-10-04 07:00:00,24.9,35.7,0
2023-10-04 08:00:00,28.7,64.1,1
2023-10-04 09:00:00,28.6,19.3,1
2023-10-04 10:00:00,18.6,74.9,1
2023-10-04 11:00:00,25.7,74.4,1
2023-10-04 12:00:00,28.1,66.7,1
2023-10-04 13:00:00,22.9,54.0,0
2023-10-04 14:00:00,23.2,55.9,0
2023-10-04 15:00:00,22.8,20.2,0
2023-10-04 16:00:00,27.2,22.7,0
2023-10-04 17:00:00,19.9,76.0,1
2023-10-04 18:00:00,16.8,13.2,0
2023-10-04 19:00:00,27.4,18.3,0
2023-10-04 20:00:00,20.1,31.6,0
2023-10-04 21:00:00,29.7,38.6,1
2023-10-04 22:00:00,29.8,39.8,1
2023-10-04 23:00:00,29.9,57.3,1
2023-10-05 00:00:00,20.2,30.9,0
2023-10-05 01:00:00,19.9,25.0,0
2023-10-05 02:00:00,24.2,75.7,1
2023-10-05 03:00:00,29.8,42.5,1
2023-10-05 04:00:00,29.9,19.7,1
2023-10-05 05:00:00,27.4,20.4,0
2023-10-05 06:00:00,15.3,56.0,0
2023-10-05 07:00:00,17.2,17.8,0
2023-10-05 08:00:00,28.2,74.0,1
2023-10-05 09:00:00,28.0,35.4,1
2023-10-05 10:00:00,15.6,79.7,1
2023-10-05 11:00:00,29.7,78.4,1
2023-10-05 12:00:00,25.2,38.4,0
2023-10-05 13:00:00,19.7,38.4,0
2023-10-05 14:00:00,16.6,60.9,1
2023-10-05 15:00:00,16.2,77.5,1
2023-10-05 16:00:00,27.7,54.9,0
2023-10-05 17:00:00,27.6,64.4,1
2023-10-05 18:00:00,23.1,52.4,0
2023-10-05 19:00:00,24.9,71.0,1
2023-10-05 20:00:00,19.0,14.8,0
2023-10-05 21:00:00,20.5,79.2,1
2023-10-05 22:00:00,27.4,56.9,0
2023-10-05 23:00:00,17.9,65.0,1
2023-10-06 00:00:00,29.2,44.0,1
2023-10-06 01:00:00,29.5,62.3,1
2023-10-06 02:00:00,19.6,53.2,0
2023-10-06 03:00:00,26.0,54.7,0
2023-10-06 04:00:00,15.5,61.0,1
2023-10-06 05:00:00,22.8,59.1,0
2023-10-06 06:00:00,25.2,24.1,0
2023-10-06 07:00:00,27.1,35.6,0
2023-10-06 08:00:00,17.6,19.3,0
2023-10-06 09:00:00,16.6,25.4,0
2023-10-06 10:00:00,23.6,34.0,0
2023-10-06 11:00:00,20.6,26.0,0
2023-10-06 12:00:00,21.4,64.5,1
2023-10-06 13:00:00,25.9,12.9,0
2023-10-06 14:00:00,24.7,10.7,0
2023-10-06 15:00:00,16.0,56.9,0
2023-10-06 16:00:00,28.8,62.4,1
2023-10-06 17:00:00,22.1,63.7,1
2023-10-06 18:00:00,17.4,18.2,0
2023-10-06 19:00:00,15.1,70.4,1
2023-10-06 20:00:00,16.7,27.8,0
2023-10-06 21:00:00,23.6,69.7,1
2023-10-06 22:00:00,28.4,73.7,1
2023-10-06 23:00:00,26.0,54.5,0
2023-10-07 00:00:00,21.3,36.9,0
2023-10-07 01:00:00,17.5,23.4,0
2023-10-07 02:00:00,29.2,43.4,1
2023-10-07 03:00:00,29.7,63.9,1
2023-10-07 04:00:00,18.9,78.7,1
2023-10-07 05:00:00,28.3,79.1,1
2023-10-07 06:00:00,18.1,78.8,1
2023-10-07 07:00:00,29.2,17.1,1
2023-10-07 08:00:00,26.8,64.5,1
2023-10-07 09:00:00,16.5,15.0,0
2023-10-07 10:00:00,26.9,62.1,1
2023-10-07 11:00:00,21.4,57.6,0
2023-10-07 12:00:00,16.5,41.6,0
2023-10-07 13:00:00,29.3,42.6,1
2023-10-07 14:00:00,16.4,28.7,0
2023-10-07 15:00:00,28.7,64.4,1
2023-10-07 16:00:00,21.3,14.8,0
2023-10-07 17:00:00,26.9,57.0,0
2023-10-07 18:00:00,25.4,34.6,0
2023-10-07 19:00:00,20.9,30.8,0
2023-10-07 20:00:00,28.5,22.3,1
2023-10-07 21:00:00,22.8,70.5,1
2023-10-07 22:00:00,25.4,38.5,0
2023-10-07 23:00:00,25.4,22.6,0
2023-10-08 00:00:00,29.4,66.9,1
2023-10-08 01:00:00,23.5,37.1,0
2023-10-08 02:00:00,21.3,14.8,0
2023-10-08 03:00:00,22.8,25.3,0
2023-10-08 04:00:00,27.6,50.4,0
2023-10-08 05:00:00,15.0,32.2,0
2023-10-08 06:00:00,16.9,21.5,0
2023-10-08 07:00:00,20.5,41.0,0
2023-10-08 08:00:00,20.9,20.1,0
2023-10-08 09:00:00,19.2,38.1,0
2023-10-08 10:00:00,27.3,59.8,0
2023-10-08 11:00:00,26.6,76.6,1
2023-10-08 12:00:00,24.2,57.6,0
2023-10-08 13:00:00,23.1,54.8,0
2023-10-08 14:00:00,25.5,50.1,0
2023-10-08 15:00:00,26.5,56.3,0
2023-10-08 16:00:00,15.2,68.9,1
2023-10-08 17:00:00,27.5,70.2,1
2023-10-08 18:00:00,27.4,36.3,0
2023-10-08 19:00:00,25.5,39.2,0
2023-10-08 20:00:00,27.5,43.1,0
2023-10-08 21:00:00,26.7,25.6,0
2023-10-08 22:00:00,23.9,28.4,0
2023-10-08 23:00:00,28.1,45.7,1
2023-10-09 00:00:00,24.9,11.1,0
2023-10-09 01:00:00,26.2,63.8,1
2023-10-09 02:00:00,20.5,26.3,0
2023-10-09 03:00:00,16.3,20.8,0
2023-10-09 04:00:00,20.2,33.3,0
2023-10-09 05:00:00,16.5,10.2,0
2023-10-09 06:00:00,17.7,43.8,0
2023-10-09 07:00:00,19.8,69.7,1
2023-10-09 08:00:00,26.2,50.0,0
2023-10-09 09:00:00,29.2,16.2,1
2023-10-09 10:00:00,24.3,47.6,0
2023-10-09 11:00:00,28.8,30.1,1
2023-10-09 12:00:00,26.0,17.1,0
2023-10-09 13:00:00,19.1,21.1,0
2023-10-09 14:00:00,28.8,12.2,1
2023-10-09 15:00:00,28.2,26.1,1
2023-10-09 16:00:00,23.5,61.9,1
2023-10-09 17:00:00,26.0,52.1,0
2023-10-09 18:00:00,20.4,51.0,0
2023-10-09 19:00:00,19.0,17.0,0
2023-10-09 20:00:00,17.0,23.6,0
2023-10-09 21:00:00,28.5,33.9,1
2023-10-09 22:00:00,17.4,10.1,0
2023-10-09 23:00:00,22.9,62.8,1
2023-10-10 00:00:00,23.0,24.0,0
2023-10-10 01:00:00,26.6,75.2,1
2023-10-10 02:00:00,20.3,30.9,0
2023-10-10 03:00:00,18.2,64.8,1
2023-10-10 04:00:00,23.8,47.6,0
2023-10-10 05:00:00,20.8,53.9,0
2023-10-10 06:00:00,20.5,16.2,0
2023-10-10 07:00:00,26.1,79.5,1
2023-10-10 08:00:00,17.7,51.0,0
2023-10-10 09:00:00,21.8,15.8,0
2023-10-10 10:00:00,26.7,14.6,0
2023-10-10 11:00:00,26.2,23.7,0
2023-10-10 12:00:00,26.3,29.9,0
2023-10-10 13:00:00,21.7,47.2,0
2023-10-10 14:00:00,15.8,18.2,0
2023-10-10 15:00:00,16.5,75.9,1
2023-10-10 16:00:00,18.3,42.7,0
2023-10-10 17:00:00,20.6,38.7,0
2023-10-10 18:00:00,18.2,73.3,1
2023-10-10 19:00:00,18.7,17.9,0
2023-10-10 20:00:00,16.5,52.6,0
2023-10-10 21:00:00,27.0,79.1,1
2023-10-10 22:00:00,27.8,11.3,0
2023-10-10 23:00:00,24.5,16.6,0
2023-10-11 00:00:00,18.9,60.5,1
2023-10-11 01:00:00,21.5,64.0,1
2023-10-11 02:00:00,26.0,22.9,0
2023-10-11 03:00:00,26.2,33.8,0
2023-10-11 04:00:00,26.7,36.3,0
2023-10-11 05:00:00,17.4,54.0,0
2023-10-11 06:00:00,27.3,13.9,0
2023-10-11 07:00:00,23.1,27.2,0
2023-10-11 08:00:00,25.3,62.5,1
2023-10-11 09:00:00,27.8,35.3,0
2023-10-11 10:00:00,27.0,19.4,0
2023-10-11 11:00:00,27.9,48.7,0
2023-10-11 12:00:00,29.1,22.5,1
2023-10-11 13:00:00,20.4,20.0,0
2023-10-11 14:00:00,16.1,61.8,1
2023-10-11 15:00:00,25.9,23.4,0
2023-10-11 16:00:00,20.4,48.2,0
2023-10-11 17:00:00,27.4,29.0,0
2023-10-11 18:00:00,28.0,46.3,1
2023-10-11 19:00:00,18.2,14.6,0
2023-10-11 20:00:00,24.2,41.9,0
2023-10-11 21:00:00,26.4,67.2,1
2023-10-11 22:00:00,19.2,67.9,1
2023-10-11 23:00:00,17.3,79.7,1
2023-10-12 00:00:00,20.0,23.4,0
2023-10-12 01:00:00,22.5,53.4,0
2023-10-12 02:00:00,28.3,41.6,1
2023-10-12 03:00:00,28.1,24.1,1
2023-10-12 04:00:00,20.3,31.3,0
2023-10-12 05:00:00,15.9,70.0,1
2023-10-12 06:00:00,29.0,12.1,1
2023-10-12 07:00:00,18.5,55.7,0
2023-10-12 08:00:00,28.2,38.2,1
2023-10-12 09:00:00,17.6,42.1,0
2023-10-12 10:00:00,23.0,31.8,0
2023-10-12 11:00:00,24.1,27.6,0
2023-10-12 12:00:00,18.3,50.6,0
2023-10-12 13:00:00,18.1,29.1,0
2023-10-12 14:00:00,17.2,76.1,1
2023-10-12 15:00:00,26.1,34.0,0
2023-10-12 16:00:00,21.5,59.7,0
2023-10-12 17:00:00,18.8,63.6,1
2023-10-12 18:00:00,16.6,79.6,1
2023-10-12 19:00:00,20.4,42.0,0
2023-10-12 20:00:00,20.3,40.6,0
2023-10-12 21:00:00,17.8,70.4,1
2023-10-12 22:00:00,29.3,75.4,1
2023-10-12 23:00:00,29.5,26.0,1
2023-10-13 00:00:00,16.6,78.2,1
2023-10-13 01:00:00,27.0,47.4,0
2023-10-13 02:00:00,24.7,31.6,0
2023-10-13 03:00:00,28.5,72.0,1
2023-10-13 04:00:00,26.4,57.5,0
2023-10-13 05:00:00,25.2,32.3,0
2023-10-13 06:00:00,25.7,78.2,1
2023-10-13 07:00:00,19.2,46.8,0
2023-10-13 08:00:00,27.6,63.1,1
2023-10-13 09:00:00,21.0,47.4,0
2023-10-13 10:00:00,22.6,55.2,0
2023-10-13 11:00:00,26.4,59.3,0
2023-10-13 12:00:00,18.8,60.8,1
2023-10-13 13:00:00,22.9,57.0,0
2023-10-13 14:00:00,28.9,41.4,1
2023-10-13 15:00:00,23.8,75.6,1
2023-10-13 16:00:00,28.6,63.8,1
2023-10-13 17:00:00,16.0,67.6,1
2023-10-13 18:00:00,24.7,11.6,0
2023-10-13 19:00:00,25.8,64.2,1
2023-10-13 20:00:00,15.6,75.8,1
2023-10-13 21:00:00,20.2,68.6,1
2023-10-13 22:00:00,22.2,56.4,0
2023-10-13 23:00:00,26.3,37.7,0
2023-10-14 00:00:00,15.9,69.7,1
2023-10-14 01:00:00,26.8,11.4,0
2023-10-14 02:00:00,19.8,17.9,0
2023-10-14 03:00:00,26.3,51.7,0
2023-10-14 04:00:00,27.5,37.9,0
2023-10-14 05:00:00,19.3,61.8,1
2023-10-14 06:00:00,22.8,25.7,0
2023-10-14 07:00:00,27.5,76.7,1
2023-10-14 08:00:00,16.5,37.7,0
2023-10-14 09:00:00,21.7,50.7,0
2023-10-14 10:00:00,18.8,25.4,0
2023-10-14 11:00:00,17.8,58.1,0
2023-10-14 12:00:00,18.5,75.5,1
2023-10-14 13:00:00,15.6,17.7,0
2023-10-14 14:00:00,20.2,57.4,0
2023-10-14 15:00:00,21.7,45.3,0
2023-10-14 16:00:00,24.1,69.4,1
2023-10-14 17:00:00,24.8,73.4,1
2023-10-14 18:00:00,19.3,42.8,0
2023-10-14 19:00:00,18.2,27.8,0
2023-10-14 20:00:00,24.4,10.4,0
2023-10-14 21:00:00,15.7,42.4,0
2023-10-14 22:00:00,26.1,23.2,0
2023-10-14 23:00:00,28.5,21.3,1
2023-10-15 00:00:00,18.3,26.3,0
2023-10-15 01:00:00,25.4,25.8,0
2023-10-15 02:00:00,23.8,50.0,0
2023-10-15 03:00:00,20.1,17.0,0
2023-10-15 04:00:00,16.9,23.4,0
2023-10-15 05:00:00,27.0,62.0,1
2023-10-15 06:00:00,16.6,20.2,0
2023-10-15 07:00:00,17.9,73.4,1
2023-10-15 08:00:00,16.7,79.1,1
2023-10-15 09:00:00,17.9,62.3,1
2023-10-15 10:00:00,16.0,56.0,0
2023-10-15 11:00:00,28.1,43.4,1
2023-10-15 12:00:00,16.8,48.6,0
2023-10-15 13:00:00,18.4,39.4,0
2023-10-15 14:00:00,19.5,23.8,0
2023-10-15 15:00:00,15.3,36.9,0
2023-10-15 16:00:00,20.2,28.4,0
2023-10-15 17:00:00,15.6,13.4,0
2023-10-15 18:00:00,29.9,67.6,1
2023-10-15 19:00:00,26.8,33.3,0
2023-10-15 20:00:00,16.5,20.2,0
2023-10-15 21:00:00,24.7,18.5,0
2023-10-15 22:00:00,25.8,24.5,0
2023-10-15 23:00:00,29.0,52.8,1
2023-10-16 00:00:00,15.2,74.7,1
2023-10-16 01:00:00,23.7,71.8,1
2023-10-16 02:00:00,20.7,64.2,1
2023-10-16 03:00:00,17.8,56.0,0
2023-10-16 04:00:00,15.9,51.9,0
2023-10-16 05:00:00,17.3,31.7,0
2023-10-16 06:00:00,19.0,28.1,0
2023-10-16 07:00:00,23.1,17.8,0
2023-10-16 08:00:00,23.1,66.2,1
2023-10-16 09:00:00,15.9,15.9,0
2023-10-16 10:00:00,21.2,64.2,1
2023-10-16 11:00:00,25.1,25.8,0
2023-10-16 12:00:00,28.6,58.1,1
2023-10-16 13:00:00,23.7,62.4,1
2023-10-16 14:00:00,24.7,63.3,1
2023-10-16 15:00:00,26.8,52.6,0
2023-10-16 16:00:00,21.4,17.6,0
2023-10-16 17:00:00,21.6,58.0,0
2023-10-16 18:00:00,20.1,71.3,1
2023-10-16 19:00:00,20.8,76.2,1
2023-10-16 20:00:00,17.3,62.8,1
2023-10-16 21:00:00,22.3,50.3,0
2023-10-16 22:00:00,23.1,52.4,0
2023-10-16 23:00:00,15.2,59.0,0
2023-10-17 00:00:00,25.5,55.6,0
2023-10-17 01:00:00,27.1,12.0,0
2023-10-17 02:00:00,21.0,30.2,0
2023-10-17 03:00:00,21.9,26.8,0
2023-10-17 04:00:00,18.4,39.6,0
2023-10-17 05:00:00,24.6,57.0,0
2023-10-17 06:00:00,29.9,16.0,1
2023-10-17 07:00:00,16.9,64.3,1
2023-10-17 08:00:00,27.6,62.4,1
2023-10-17 09:00:00,23.8,49.9,0
2023-10-17 10:00:00,24.7,73.3,1
2023-10-17 11:00:00,25.2,44.6,0
2023-10-17 12:00:00,18.8,62.7,1
2023-10-17 13:00:00,22.5,24.1,0
2023-10-17 14:00:00,27.8,64.9,1
2023-10-17 15:00:00,19.6,77.9,1
2023-10-17 16:00:00,22.1,43.2,0
2023-10-17 17:00:00,16.7,52.7,0
2023-10-17 18:00:00,26.4,20.7,0
2023-10-17 19:00:00,29.2,41.6,1
2023-10-17 20:00:00,19.2,49.1,0
2023-10-17 21:00:00,26.3,70.4,1
2023-10-17 22:00:00,24.0,62.1,1
2023-10-17 23:00:00,17.9,64.7,1
2023-10-18 00:00:00,19.0,75.0,1
2023-10-18 01:00:00,15.7,76.5,1
2023-10-18 02:00:00,21.9,21.8,0
2023-10-18 03:00:00,18.6,30.9,0
2023-10-18 04:00:00,22.8,18.8,0
2023-10-18 05:00:00,24.1,48.4,0
2023-10-18 06:00:00,23.4,50.6,0
2023-10-18 07:00:00,15.1,19.3,0
2023-10-18 08:00:00,15.0,32.4,0
2023-10-18 09:00:00,27.7,20.3,0
2023-10-18 10:00:00,19.3,78.2,1
2023-10-18 11:00:00,19.6,33.8,0
2023-10-18 12:00:00,19.4,62.8,1
2023-10-18 13:00:00,15.9,62.3,1
2023-10-18 14:00:00,29.8,47.5,1
2023-10-18 15:00:00,27.2,29.7,0
2023-10-18 16:00:00,19.3,23.6,0
2023-10-18 17:00:00,21.3,44.3,0
2023-10-18 18:00:00,21.7,19.2,0
2023-10-18 19:00:00,17.3,53.6,0
2023-10-18 20:00:00,16.3,27.0,0
2023-10-18 21:00:00,18.2,29.2,0
2023-10-18 22:00:00,18.6,50.1,0
2023-10-18 23:00:00,19.2,53.6,0
2023-10-19 00:00:00,18.1,74.6,1
2023-10-19 01:00:00,25.4,49.0,0
2023-10-19 02:00:00,28.2,40.5,1
2023-10-19 03:00:00,28.2,59.5,1
2023-10-19 04:00:00,24.6,69.4,1
2023-10-19 05:00:00,23.2,38.6,0
2023-10-19 06:00:00,21.3,31.6,0
2023-10-19 07:00:00,18.0,53.5,0
2023-10-19 08:00:00,20.5,61.8,1
2023-10-19 09:00:00,21.2,17.9,0
2023-10-19 10:00:00,29.4,48.9,1
2023-10-19 11:00:00,23.3,52.5,0
2023-10-19 12:00:00,26.1,55.3,0
2023-10-19 13:00:00,27.9,32.6,0
2023-10-19 14:00:00,28.6,48.9,1
2023-10-19 15:00:00,20.2,40.9,0
2023-10-19 16:00:00,24.1,35.6,0
2023-10-19 17:00:00,19.7,48.4,0
2023-10-19 18:00:00,24.3,28.7,0
2023-10-19 19:00:00,21.4,45.7,0
2023-10-19 20:00:00,25.4,62.8,1
2023-10-19 21:00:00,15.3,11.6,0
2023-10-19 22:00:00,19.6,40.9,0
2023-10-19 23:00:00,18.6,66.7,1
2023-10-20 00:00:00,25.8,57.1,0
2023-10-20 01:00:00,20.9,50.5,0
2023-10-20 02:00:00,22.1,24.8,0
2023-10-20 03:00:00,25.3,77.3,1
2023-10-20 04:00:00,20.4,21.3,0
2023-10-20 05:00:00,20.7,74.9,1
2023-10-20 06:00:00,24.0,58.5,0
2023-10-20 07:00:00,27.8,40.8,0
2023-10-20 08:00:00,26.2,23.7,0
2023-10-20 09:00:00,26.8,63.0,1
2023-10-20 10:00:00,20.4,21.5,0
2023-10-20 11:00:00,29.4,44.9,1
2023-10-20 12:00:00,29.2,47.4,1
2023-10-20 13:00:00,26.8,50.4,0
2023-10-20 14:00:00,18.9,21.2,0
2023-10-20 15:00:00,29.5,36.9,1
2023-10-20 16:00:00,28.6,72.1,1
2023-10-20 17:00:00,18.3,70.6,1
2023-10-20 18:00:00,25.4,62.3,1
2023-10-20 19:00:00,25.9,29.6,0
2023-10-20 20:00:00,18.3,16.5,0
2023-10-20 21:00:00,25.9,30.0,0
2023-10-20 22:00:00,26.5,59.6,0
2023-10-20 23:00:00,19.2,73.3,1
2023-10-21 00:00:00,28.8,27.3,1
2023-10-21 01:00:00,27.9,62.4,1
2023-10-21 02:00:00,15.2,31.2,0
2023-10-21 03:00:00,28.6,28.6,1
2023-10-21 04:00:00,15.1,60.0,1
2023-10-21 05:00:00,26.0,18.0,0
2023-10-21 06:00:00,26.7,79.8,1
2023-10-21 07:00:00,29.6,18.4,1
2023-10-21 08:00:00,18.9,15.0,0
2023-10-21 09:00:00,17.6,33.1,0
2023-10-21 10:00:00,19.0,15.4,0
2023-10-21 11:00:00,23.9,69.0,1
2023-10-21 12:00:00,28.8,75.0,1
2023-10-21 13:00:00,27.9,52.8,0
